ID,Fuel_Type_Code,Station_Name,Street_Address,City,State,ZIP,Status_Code,Groups_With_Access_Code,Geocode_Status,Latitude,Longitude,Country,Groups_With_Access_Code_French,Access_Code
52975,BD,National Grid - Beacon North,7496 Round Pond Rd,Syracuse,NY,13212,E,Private,200-9,43.135479,-76.087402,US,Privé,private
52977,BD,Monroe County Regional Transportation - FEV Green Fuel Station,1574 Lakeshore Blvd,Rochester,NY,14617,E,Private - Government only,200-8,43.239997,-77.57094,US,Privé - Réservé au gouvernement,private
52979,BD,National Grid - Roslyn,250 Willis Ave,Roslyn,NY,11577,E,Private,GPS,40.7478941,-73.6403215,US,Privé,private
53442,ELEC,Ruge's Chevrolet,3692 Route 44,Millbrook,NY,12545,E,Public - Call ahead,200-9,41.791563,-73.659717,US,Public - Appeler à l'avance,public
53633,CNG,Trillium - Mirabito,90 Barlow Rd,Kirkwood,NY,13904,E,Public - Credit card at all times,200-9,42.102397,-75.839707,US,Public - Carte de crédit en tout temps,public
53849,E85,OK Petroleum,1992 Middle Country Rd,Centereach,NY,11720,E,Public,200-9,40.858097,-73.082718,US,Public,public
53851,E85,Mike's Super Citgo,675 Sunrise Hwy,West Babylon,NY,11704,T,TEMPORARILY UNAVAILABLE (Public),200-9,40.713916,-73.343892,US,TEMPORAIREMENT SUSPENDU (Public),public
53852,E85,BP,594 Nepperhan Ave,Yonkers,NY,10703,E,Public - Credit card after hours,200-9,40.94611,-73.88224,US,Public - Carte de crédit après les heures d'ouverture,public
53894,ELEC,Autosaver Ford,11125 State Route 22,Comstock,NY,12821,E,Private,200-9,43.456212,-73.383459,US,Privé,private
53975,ELEC,Henderson Ford,810 E Ridge Rd,Webster,NY,14580,E,Public - Call ahead,200-9,43.205714,-77.476722,US,Public - Appeler à l'avance,public
53976,ELEC,Steet-Ponte Ford Lincoln Mazda,5074 Commercial Dr,Yorkville,NY,13495,E,Public - Call ahead,200-9,43.110055,-75.293478,US,Public - Appeler à l'avance,public
60157,CNG,American Natural Gas,4155 Walden Ave,Lancaster,NY,14086,E,Public - Credit card at all times,200-9,42.922551,-78.628437,US,Public - Carte de crédit en tout temps,public
60270,LPG,Watkins Glen KOA,1710 State Route 414,Watkins Glen,NY,14891,E,Public,200-8,42.316373,-76.909097,US,Public,public
60271,CNG,1 VRCNG,1 Valley Rd,Port Washington,NY,11050,E,Public - Credit card after hours,200-9,40.841918,-73.69519,US,Public - Carte de crédit après les heures d'ouverture,public
60739,ELEC,ADELPHI UNIV STATION 01,1 South Ave,Garden City,NY,11530,E,Public,GPS,40.719618,-73.649987,US,Public,public
60840,CNG,Manhattan Beer,20 Dunnigan Dr,Suffern,NY,10901,E,Private,200-9,41.116716,-74.120396,US,Privé,private
61019,E85,Mirabito Travel Center,1166 Castle Creek Rd,Castle Creek,NY,13744,E,Public,200-9,42.231607,-75.916744,US,Public,public
61063,ELEC,ROCHESTER NY WASH SQ GARAGE2,111 Woodbury Blvd,Rochester,NY,14607,E,Public,GPS,43.152697,-77.603915,US,Public,public
61065,ELEC,ROCHESTER NY COURT ST 2,194 Court St,Rochester,NY,14604,E,Public,GPS,43.15395,-77.607471,US,Public,public
61213,ELEC,ROCHESTER NY PORT OF ROCH 1,1000 N River St,Rochester,NY,14612,E,Public,GPS,43.256302,-77.606672,US,Public,public
61254,E85,NOCO Express #27,1555 N French Rd,Amherst,NY,14068,E,Public,200-9,43.034675,-78.767652,US,Public,public
61345,E85,JFK Airport Travel Plaza - National Grid - Clean Energy,150th Ave & 147th St,Queens,NY,11430,E,Public,GPS,40.66297896114984,-73.7921584550171,US,Public,public
61760,ELEC,Broccolo Tree and Lawncare Garden Center,2755 Penfield Rd,Fairport,NY,14450,E,Public,200-9,43.129935,-77.386788,US,Public,public
61907,LPG,Gladstone Sunoco,5420 W Henrietta Rd,West Henrietta,NY,14586,E,Public,200-9,43.0443,-77.659377,US,Public,public
62291,BD,Monroe County Regional Transportation,1157 Scottsville Rd,Rochester,NY,14624,E,Private - Government only,200-9,43.120818,-77.65186,US,Privé - Réservé au gouvernement,private
62307,ELEC,ROCHESTER NY PUBLC MARKET,39 Trinidad St,Rochester,NY,14605,E,Public,GPS,43.16603,-77.591324,US,Public,public
62471,CNG,GAIN Clean Fuel - Nexus Natural Gas,380 Grand Island Blvd,Tonawanda,NY,14150,E,Public - Credit card at all times,200-9,42.983441,-78.91425,US,Public - Carte de crédit en tout temps,public
62556,CNG,American Natural Gas,1618 Sears Rd,Elmira,NY,14903,E,Private,200-9,42.155438,-76.860717,US,Privé,private
63140,ELEC,Village of Spencerport - Town Hall,27 West Ave,Spencerport,NY,14559,E,Public,GPS,43.191311,-77.801933,US,Public,public
63286,E85,Westbury 106 Valero,549 Old Country Rd,Westbury,NY,11590,E,Public,200-9,40.750129,-73.577703,US,Public,public
63287,E85,Conoco,137 Hillside Ave,Williston Park,NY,11596,E,Public,200-9,40.756145,-73.644781,US,Public,public
63478,ELEC,Niagara Falls International Airport,2035 Niagara Falls Blvd,Niagara Falls,NY,14304,E,Public,200-9,43.101378,-78.941072,US,Public,public
63479,ELEC,Buffalo Niagara International Airport,4200 Genesee St,Buffalo,NY,14225,E,Public,GPS,42.933441,-78.731633,US,Public,public
63618,ELEC,Leo Kaytes Ford,145 Route 94 S,Warwick,NY,10990,E,Private,200-9,41.237296,-74.379503,US,Privé,private
63643,ELEC,Towne Ford Lincoln,3535 Southwestern Blvd,Orchard Park,NY,14075,E,Public - Call ahead,GPS,42.786617,-78.761212,US,Public - Appeler à l'avance,public
63674,CNG,Clean Energy - La Guardia Airport,Marine Air Terminal - Building 37,Flushing,NY,11371,E,Public - Credit card at all times,GPS,40.77,-73.89,US,Public - Carte de crédit en tout temps,public
63976,CNG,Waste Management - West Seneca,100 Ransier Dr,Buffalo,NY,14224,E,Private,200-9,42.844172,-78.747585,US,Privé,private
63982,ELEC,Finger Lakes Waterfall Resort Motel & Cabins,3835 State Route 414,Burdett,NY,14818,E,Public - Call ahead,GPS,42.418993,-76.867035,US,Public - Appeler à l'avance,public
63988,ELEC,Rochester Institute of Technology - Lot T,1 Lomb Memorial Dr,Rochester,NY,14623,E,Public,200-9,43.08779,-77.674413,US,Public,public
64026,E85,New York State Thruway Authority - Nyack Section 5,201 N Route 303,West Nyack,NY,10994,E,Private - Government only,200-8,41.101648,-73.952196,US,Privé - Réservé au gouvernement,private
64131,ELEC,Albany International Airport,737 Albany Shaker Rd,Albany,NY,12205,E,Public,200-8,42.739746,-73.808186,US,Public,public
64140,ELEC,Dana Ford Lincoln,266 W Service Rd,Staten Island,NY,10314,E,Public - Call ahead,GPS,40.587162,-74.194747,US,Public - Appeler à l'avance,public
64141,ELEC,Ramp Ford,4869 Nesconset Hwy,Port Jefferson Station,NY,11776,E,Public - Call ahead,200-9,40.91966,-73.051332,US,Public - Appeler à l'avance,public
64232,E85,Valero - Newburgh,315 Route 17K,Newburgh,NY,12550,E,Public,GPS,41.52584822712401,-74.12960444445802,US,Public,public
64315,E85,Empire Gas Station,2 Madison St,Mastic Beach,NY,11951,E,Public,GPS,40.803943,-72.853738,US,Public,public
64694,CNG,Clean Energy - Cedar Bus Co,401 E Amherst St,Buffalo,NY,14215,E,Public - Credit card at all times,200-9,42.938929,-78.823213,US,Public - Carte de crédit en tout temps,public
64705,ELEC,Cliff's Elbow Too,1085 Franklinville Rd,Laurel,NY,11948,E,Public,200-8,40.968038,-72.562787,US,Public,public
64706,ELEC,Cliff's Elbow Room,1549 Main Rd,Jamesport,NY,11947,E,Public,200-9,40.948819,-72.582795,US,Public,public
65270,ELEC,Town of Cortlandt,1 Heady St,Cortlandt,NY,10567,E,Public,200-9,41.310139,-73.905002,US,Public,public
65271,ELEC,Tarrytown Metro - North Train Station,4173 Green St,Tarrytown,NY,10591,E,Public,GPS,41.076261187618826,-73.86568628783567,US,Public,public
65273,ELEC,Chappaqua Metro - North Train Station,108 Allen Pl,Chappaqua,NY,10514,E,Public,200-8,41.159228,-73.773508,US,Public,public
65274,ELEC,Hamilton Parking Garage,365 Hamilton Ave,White Plains,NY,10601,E,Public,200-9,41.034121,-73.766241,US,Public,public
65275,ELEC,Longview Parking Garage,11 Longview Ave,White Plains,NY,10601,E,Public,200-9,41.026867,-73.767674,US,Public,public
65276,ELEC,Lyons Place Municipal Parking Garage,4 Lyons Pl,White Plains,NY,10601,E,Public,200-8,41.02894,-73.763727,US,Public,public
65277,ELEC,Skaneateles Village Hall,26 Fennell St,Skaneateles,NY,13152,E,Public,200-9,42.948234,-76.431694,US,Public,public
65278,ELEC,Lexington-Grove East Garage,100 Main St,White Plains,NY,10601,E,Public,200-9,41.031464,-73.769946,US,Public,public
65281,ELEC,Market 32,19 Centre Dr,Plattsburgh,NY,12901,E,Public,200-9,44.695363,-73.492162,US,Public,public
65284,ELEC,Beacon Metro North Train Station,1 Ferry Plaza,Beacon,NY,12508,E,Public,200-8,41.505079,-73.983205,US,Public,public
65285,ELEC,Stony Brook University,118 Administration,Stony Brook,NY,11790,E,Public - Credit card at all times,GPS,40.914818,-73.119813,US,Public - Carte de crédit en tout temps,public
65287,ELEC,Port Authority Bus Terminal,625 8th Ave,New York,NY,10018,E,Public,200-8,40.756177,-73.990558,US,Public,public
65288,ELEC,Bay Ridge Municipal Parking Garage,8501 5th Ave,Brooklyn,NY,11209,E,Public,200-8,40.62215,-74.02565,US,Public,public
65290,ELEC,Court Square Municipal Parking Garage,45 Court Square,Queens,NY,11101,E,Public,200-9,40.745358,-73.942642,US,Public,public
65291,ELEC,East 149th Street Municipal Parking Garage,315 E 149th St,Bronx,NY,10451,E,Public,200-9,40.817326,-73.920914,US,Public,public
65296,ELEC,Saint George Courthouse,54 Central Ave,Staten Island,NY,10301,E,Public,200-9,40.63947,-74.076912,US,Public,public
65299,ELEC,Jamestown Community College,525 Falconer St,Jamestown,NY,14702,E,Public,GPS,42.114535,-79.217718,US,Public,public
65302,ELEC,Rouses Point,139 Lake St,Rouses Point,NY,12979,E,Public,200-9,44.991537,-73.36399,US,Public,public
65303,ELEC,Long Island Railroad - Freeport,Freeport Plaza E,Freeport,NY,11520,E,Public,GPS,40.656692,-73.580924,US,Public,public
65389,CNG,American Natural Gas,5873 Genesee St,Lancaster,NY,14086,E,Private,200-9,42.939601,-78.630991,US,Privé,private
65392,CNG,American Natural Gas,34 Cady Hill Blvd,Saratoga Springs,NY,12866,E,Public - Credit card at all times,200-8,43.062221,-73.822235,US,Public - Carte de crédit en tout temps,public
67471,LPG,U-Haul,5967 E Taft Rd,North Syracuse,NY,13212,E,Public,200-9,43.125565,-76.107338,US,Public,public
67546,LPG,U-Haul,1001 Canal St,Syracuse,NY,13210,E,Public,200-8,43.051679,-76.124668,US,Public,public
67569,LPG,U-Haul,2043 Central Ave,Albany,NY,12205,E,Public,200-9,42.749852,-73.867904,US,Public,public
67594,LPG,U-Haul,2494 Corning Rd,Elmira Heights,NY,14903,E,Public,GPS,42.15063,-76.833014,US,Public,public
67609,LPG,U-Haul,1661 Long Pond Rd,Greece,NY,14626,E,Public,GPS,43.186095,-77.702153,US,Public,public
67625,LPG,U-Haul,1875 E Ridge Rd,Irondequoit,NY,14622,E,Public,GPS,43.201343,-77.567113,US,Public,public
67753,ELEC,ScottTech,336 Court St,Binghamton,NY,13904,E,Public,200-9,42.103472,-75.892293,US,Public,public
68235,E85,Valero - Wading River,5904 Route 25A,Wading River,NY,11792,E,Public,200-9,40.945671,-72.823735,US,Public,public
68579,ELEC,Price Chopper,1060 Madison Ave,Albany,NY,12208,E,Public,200-9,42.664671,-73.790463,US,Public,public
68608,CNG,Clean and Green CNG Technologies Corp,3004 N Main St Ext,Jamestown,NY,14701,E,Public - Credit card at all times,200-9,42.128286,-79.239695,US,Public - Carte de crédit en tout temps,public
70451,ELEC,Fuccillo Nissan,3893 Route 31,Liverpool,NY,13090,E,Public - Call ahead,200-8,43.185219,-76.242663,US,Public - Appeler à l'avance,public
70452,ELEC,Fuccillo Nissan - Latham,976 New Loudon Rd,Latham,NY,12110,E,Public - Call ahead,200-9,42.76943,-73.754611,US,Public - Appeler à l'avance,public
70460,ELEC,Fuccillo Nissan,3893 Route 31,Liverpool,NY,13090,E,Private,200-8,43.185219,-76.242663,US,Privé,private
71024,ELEC,SUNY ONEONTA SUNY ONEONTA,24-26 Ravine Pkwy N,Oneonta,NY,13820,E,Public,GPS,42.469481,-75.065723,US,Public,public
71421,CNG,Clean Energy - Islip Resource Recovery Agency,4001 Veterans Memorial Hwy,Ronkonkoma,NY,11779,E,Public - Credit card at all times,200-9,40.78642,-73.105125,US,Public - Carte de crédit en tout temps,public
72095,E85,Citgo,1249 Montauk Hwy,Oakdale,NY,11769,E,Public,200-9,40.742087,-73.130834,US,Public,public
72670,ELEC,Rechler Equity,85 S Service Rd,Plainview,NY,11803,E,Private,GPS,40.7865204,-73.4521865,US,Privé,private
72907,ELEC,Hampton Inn - Schenectady,450 State St,Schenectady,NY,12305,E,Public,GPS,42.8121531,-73.9409169,US,Public,public
72909,ELEC,Hampton Inn - Albany,10 Ulenski Dr,Albany,NY,12205,E,Public,GPS,42.724676,-73.7954479,US,Public,public
72918,ELEC,Hampton Inn - British American Blvd,45 British American Blvd,Latham,NY,12110,E,Public,GPS,42.768177,-73.82062,US,Public,public
72921,ELEC,Hampton Inn - Clifton Park,620 Plank Rd,Clifton Park,NY,12065,E,Public,GPS,42.865495,-73.778228,US,Public,public
72970,ELEC,Price Chopper Plaza,1395 New Scotland Rd,Slingerlands,NY,12159,E,Public,GPS,42.638663,-73.857186,US,Public,public
74631,ELEC,Davidson Nissan,18423 Route 11,Watertown,NY,13601,E,Public,200-9,43.932998,-75.936638,US,Public,public
74632,ELEC,Vision Nissan,2409 Rochester Rd,Canandaigua,NY,14424,E,Public,200-9,42.916433,-77.300722,US,Public,public
74648,ELEC,United Parcel Service,643 W 43rd St,New York,NY,10036,E,Private,200-8,40.762442,-74.000055,US,Privé,private
75105,LPG,Lictus Keystone,8799 W Main St,Clymer,NY,14724,E,Public,200-9,42.020413,-79.634017,US,Public,public
75475,LPG,Ideal Bottle Gas,9 Pinehurst Dr,Bellport,NY,11713,E,Public - Credit card at all times,200-9,40.806551,-72.947099,US,Public - Carte de crédit en tout temps,public
75843,CNG,American Natural Gas,1145 Chili Ave,Gates,NY,14624,E,Public - Credit card at all times,200-9,43.139294,-77.666717,US,Public - Carte de crédit en tout temps,public
75845,CNG,American Natural Gas,7253 Oswego Rd,Liverpool,NY,13088,E,Public - Credit card at all times,200-9,43.120271,-76.220444,US,Public - Carte de crédit en tout temps,public
75944,ELEC,Rochester Institute of Technology - Lot M,1 Lomb Memorial Dr,Rochester,NY,14623,E,Public,200-9,43.08779,-77.674413,US,Public,public
77158,CNG,Clean Energy - Bronx NY,1361 Ryawa Ave,Bronx,NY,10474,E,Public - Card key at all times,200-9,40.805695,-73.880803,US,Public - Carte-clé en tout temps,public
77665,ELEC,Calverton National Cemetery,210 Princeton Blvd,Calverton,NY,11933,E,Private,GPS,40.924144,-72.816045,US,Privé,private
78416,ELEC,SUNation Solar Systems,171 Remington Blvd,Ronkonkoma,NY,11779,E,Private,200-9,40.79009,-73.130392,US,Privé,private
79175,ELEC,Meier's Creek Brewing Co,33 Rippleton Rd,Cazenovia,NY,13035,E,Public,200-9,42.919517,-75.86605,US,Public,public
79194,E85,Conoco,1121 Pennsylvania Ave,Brooklyn,NY,11207,E,Public,GPS,40.653468,-73.886256,US,Public,public
79256,CNG,Trillium,750-770 Zerega Ave,Bronx,NY,10473,E,Private,200-9,40.82289,-73.841375,US,Privé,private
79257,CNG,Trillium,1000 Military Rd,Buffalo,NY,14217,E,Private,200-9,42.958917,-78.890221,US,Privé,private
79258,CNG,Trillium,48-05 Grand Ave,Maspeth,NY,11378,E,Private,GPS,40.7174297,-73.9224295,US,Privé,private
80871,ELEC,Bob Johnson Chevrolet,1271 W Ridge Rd,Rochester,NY,14615,E,Public,200-9,43.203546,-77.661537,US,Public,public
80873,ELEC,Peconic Lane Community Center,1170 Peconic Ln,Peconic,NY,11958,T,TEMPORARILY UNAVAILABLE (Public - Credit card at all times),GPS,41.0437,-72.4568,US,TEMPORAIREMENT SUSPENDU (Public - Carte de crédit en tout temps),public
81608,ELEC,Jim Barnard Chevrolet,7101 Buffalo Rd,Churchville,NY,14428,E,Public - Call ahead,200-9,43.099649,-77.897024,US,Public - Appeler à l'avance,public
81818,HY,Air Liquide,797 Peninsula Blvd,Hempstead,NY,11550,P,PLANNED - not yet accessible (Public),200-9,40.69261,-73.631777,US,PRÉVU - pas encore accessible (Public),public
82260,ELEC,Fairport Electric,43 Lift Bridge Ln E,Fairport,NY,14450,E,Public,GPS,43.10187,-77.43936,US,Public,public
82355,ELEC,Davidson Ford,3690 State Route 31,Clay,NY,13090,E,Public - Call ahead,GPS,43.181259,-76.256973,US,Public - Appeler à l'avance,public
85682,ELEC,Romeo Chevrolet,1665 Ulster Ave,Lake Katrine,NY,12449,E,Public,200-9,41.980335,-73.990256,US,Public,public
85949,ELEC,Catamount Ski,78 Catamount Rd,Hillsdale,NY,12529,E,Public - Call ahead,200-8,42.171859,-73.477728,US,Public - Appeler à l'avance,public
85969,ELEC,Koeppel Nissan,74-15 Northern Blvd,Jackson Heights,NY,11372,E,Public - Call ahead,200-9,40.755072,-73.892094,US,Public - Appeler à l'avance,public
85970,ELEC,Maguire Nissan,716 W Genesee,Syracuse,NY,13204,E,Public - Call ahead,200-8,43.053474,-76.163547,US,Public - Appeler à l'avance,public
86199,ELEC,Honest Weight Co-op,100 Watervliet Ave,Albany,NY,12206,E,Public,200-9,42.678984,-73.782529,US,Public,public
86200,ELEC,Marbletown Community Center,3562 Main St,Stone Ridge,NY,12484,E,Public,GPS,41.852574,-74.139946,US,Public,public
86715,ELEC,City of Binghamton - Recreation Park,88 Beethoven St,Binghamton,NY,13901,E,Public,200-8,42.099763,-75.935148,US,Public,public
87725,ELEC,Prettejohn Public Parking Lot,17 Commercial St,Livonia,NY,14487,E,Public,GPS,42.821089,-77.668047,US,Public,public
87863,E85,Valero - Hospital Road,151 Hospital Rd,East Patchogue,NY,11772,E,Public,GPS,40.78558542800852,-72.97819467724611,US,Public,public
87865,E85,JOE'S KWIK MARTS #0471,31 S West St,Homer,NY,13077,E,Public,200-9,42.634261,-76.19144,US,Public,public
87880,E85,Valero - Newburgh,209 S Plank Rd,Newburgh,NY,12550,E,Public,200-9,41.526785,-74.071415,US,Public,public
87914,ELEC,Long Island Welcome Center,I-495 E,Dix Hills,NY,11746,E,Public,GPS,40.802658,-73.316725,US,Public,public
88340,ELEC,Lakeland Park,11 Foreman St,Cazenovia,NY,13035,E,Public,200-8,42.929429,-75.859296,US,Public,public
88498,ELEC,North Creek Heads in Beds,191 Main St,North Creek,NY,12853,E,Public,200-9,43.69475,-73.985344,US,Public,public
89914,ELEC,Davidson Chevrolet Cadillac Buick GMC of Rome,5871 Rome-Taberg Rd,Rome,NY,13440,E,Private,GPS,43.232936,-75.496866,US,Privé,private
91865,ELEC,Price Chopper,3863 Route 31,Liverpool,NY,13090,E,Public,200-9,43.18835,-76.2455,US,Public,public
92019,E85,Conoco,466 Rockaway Turnpike,Cedarhurst,NY,11516,E,Public,200-9,40.628163,-73.736919,US,Public,public
92029,E85,Mobil - Fishkill,5 Schuyler Blvd,Fishkill,NY,12524,E,Public,200-9,41.527946,-73.891745,US,Public,public
92042,E85,Shamrock,17 Merrick Rd,Baldwin,NY,11510,E,Public - Credit card after hours,200-9,40.651271,-73.604003,US,Public - Carte de crédit après les heures d'ouverture,public
92116,ELEC,Village of Sodus,14-16 Mill St,Sodus,NY,14551,E,Public,200-9,43.235555,-77.061621,US,Public,public
94576,ELEC,Fairport North - Main Parking,80 N Main St,Fairport,NY,14450,E,Public,GPS,43.104278,-77.440851,US,Public,public
94826,ELEC,Calspan Corp Flight Research Center,2041 Niagara Falls Blvd,Niagara Falls,NY,14034,E,Public,200-8,43.09971,-78.939097,US,Public,public
94828,ELEC,Town of Dickinson,531 Old Front St,Binghamton,NY,13905,E,Public,200-9,42.11978,-75.912473,US,Public,public
94829,ELEC,Metro North Train Station - Southeast,4 Independent Way,Brewster,NY,10590,E,Public,200-9,41.416405,-73.624373,US,Public,public
94830,ELEC,Parking Garage,2478 Jerome Ave,Bronx,NY,10468,E,Public,200-8,40.863131,-73.900529,US,Public,public
