ID,Fuel Type Code,Station Name,City,State,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,Geocode Status,Latitude,Longitude,NG Vehicle Class,EV Connector Types,Groups With Access Code (French),Access Detail Code,CNG Dispenser Num,CNG Vehicle Class,LNG Vehicle Class
152743,ELEC,The Custer Institute,Southold,NY,,4.0,,EV Connect,GPS,41.052046,-72.43468,,J1772,Public,,,,
152919,ELEC,Dino's Tailor Shop,Rochester,NY,,1.0,,FLO,GPS,43.118929,-77.556073,,J1772,Public,,,,
153089,ELEC,THE SAGAMORE SAGAMORE 1.2,Bolton,NY,,2.0,,ChargePoint Network,GPS,43.55707,-73.64526,,J1772,Public,,,,
153091,ELEC,BA #1 19 BA 2,Latham,NY,,2.0,,ChargePoint Network,GPS,42.761402,-73.82204,,J1772,Public,,,,
153177,ELEC,CLARKSTOWN TOC 3 & 4,New City,NY,,2.0,,ChargePoint Network,GPS,41.147053,-73.9881,,J1772,Public,,,,
153230,ELEC,ATRIUM EVCHARGE RSPJ EV 1,Clifton Park,NY,,2.0,,ChargePoint Network,GPS,42.868153,-73.781812,,J1772,Public,,,,
153264,ELEC,CITY OF BEACON STATION 2,Beacon,NY,,2.0,,ChargePoint Network,GPS,41.507937,-73.978278,,J1772,Public,,,,
153284,ELEC,Town of Keene - Town Hall,Keene,NY,,1.0,,Non-Networked,200-9,44.254853,-73.789435,,J1772,Public,,,,
153287,ELEC,McDonough's Valley Hardware,Keene Valley,NY,,1.0,,Non-Networked,GPS,44.19156,-73.786713,,J1772,Public,,,,
153301,ELEC,500 PEARL 500 PEARL,Buffalo,NY,,2.0,,ChargePoint Network,GPS,42.893581,-78.873877,,J1772,Public,,,,
153305,ELEC,PRIMA LOFTS LL ALB LOFTS 1.2,Menands,NY,,2.0,,ChargePoint Network,GPS,42.67623,-73.73344,,J1772,Public,,,,
153308,ELEC,FAIRFIELD VERON FAIRFIELD 1.3,Verona,NY,,2.0,,ChargePoint Network,GPS,43.117172,-75.59609,,J1772,Public,,,,
153417,ELEC,Queens Crossing - Tesla Supercharger,Flushing,NY,,,4.0,Tesla,GPS,40.760856,-73.829765,,TESLA,Public,,,,
153434,ELEC,Brookfield Place - Tesla Supercharger,New York City,NY,,,4.0,Tesla,GPS,40.714177,-74.016332,,TESLA,Public,,,,
153507,ELEC,14 HUDSON 14 HUDSON 1.3,Glens Falls,NY,,2.0,,ChargePoint Network,GPS,43.307865,-73.64547,,J1772,Public,,,,
153509,ELEC,14 HUDSON 14 HUDSON 1.1,Glens Falls,NY,,2.0,,ChargePoint Network,GPS,43.308037,-73.64537,,J1772,Public,,,,
